GO,Tdro,Ajap,Pvin,Pqin,Tele,Gfla,Lhet,Cchi,Asoj,Nvit,Ppup,Acal,Aful,Csol,Pven,Lbou,Hheb,Btre,Vvel
GO:0006105,533.1857219999999,381.29200359288,566.13234380406,943.41222655282,872.5924583190902,878.682246057,258.756883193,874.0210912785001,597.26213852143,309.06159924965,480.9011330074401,803.8851753935401,272.81662299744,164.02683038016,649.29000666192,625.4278351431,879.1441741463201,119.070190938484,397.94914097316
GO:1903891,1376.143326,1768.04247157998,235.90154424639,1018.3934702877,3240.3488269815,3458.67110127,3023.932967875,12585.4322964972,3660.3397993836497,4809.301154594899,1890.455781168,2718.521182002,1184.48348127552,144.06597238594,1975.6772072895,5686.825550590999,4267.8579701276,1106.04574839744,680.06786760885
GO:0008329,501.344476,129.052739038227,134.53282726026,1943.0395168706,696.72893650929,39.4308793263,10.973023025645,96.88941322773,35.7511489690559,2019.5018367387,578.2419222472,1148.72302264209,10960.4951130432,5.8812383200956,153.745264495524,39.254053056122,90.271440794748,4.562572396827199,1313.6278330392
GO:0038187,501.344476,129.052739038227,134.53282726026,1943.0395168706,696.72893650929,39.4308793263,10.973023025645,96.88941322773,35.7511489690559,2019.5018367387,578.2419222472,1148.72302264209,10960.4951130432,5.8812383200956,153.745264495524,39.254053056122,90.271440794748,4.562572396827199,1313.6278330392
GO:0032823,469.073588,163.089381478427,160.02438648867,65.15618003375799,401.99822750277,17.47969233087,17.34608369565,9.343165416344402,31.324260891479607,22.0107754517356,54.938410147336,194.921390347869,10775.9304624,20.172255810674,89.280895904928,17.8223969846502,62.387866849716,14.16633789486,766.13989930212
GO:0018995,1492.480832,1462.56963907576,894.03724974498,1640.55726857234,2717.107327512,884.634907464,346.446713684,1084.5843231399,676.22478152108,1142.67928331112,986.12039354816,1292.6271846708,720.2585406192001,186.15095393257,777.6761362889999,784.05506409972,751.8406273497599,127.874975195596,410.5521813729
GO:0033643,1492.480832,1462.56963907576,894.03724974498,1640.55726857234,2717.107327512,884.634907464,346.446713684,1084.5843231399,676.22478152108,1142.67928331112,986.12039354816,1292.6271846708,720.2585406192001,186.15095393257,777.6761362889999,784.05506409972,751.8406273497599,127.874975195596,410.5521813729
GO:0043657,1492.480832,1462.56963907576,894.03724974498,1640.55726857234,2717.107327512,884.634907464,346.446713684,1084.5843231399,676.22478152108,1142.67928331112,986.12039354816,1292.6271846708,720.2585406192001,186.15095393257,777.6761362889999,784.05506409972,751.8406273497599,127.874975195596,410.5521813729
GO:0044215,1493.48333,1462.56963907576,894.03724974498,1640.55726857234,2717.107327512,892.206294441,358.08917521,1094.70178160772,713.7118409791899,1142.67928331112,986.12039354816,1292.6271846708,720.2585406192001,186.15095393257,777.6761362889999,804.1335609745199,767.24935904828,128.08469590637202,422.67879192378
GO:0044216,1493.48333,1462.56963907576,894.03724974498,1640.55726857234,2717.107327512,892.206294441,358.08917521,1094.70178160772,713.7118409791899,1142.67928331112,986.12039354816,1292.6271846708,720.2585406192001,186.15095393257,777.6761362889999,804.1335609745199,767.24935904828,128.08469590637202,422.67879192378
GO:0044217,1493.48333,1462.56963907576,894.03724974498,1640.55726857234,2717.107327512,892.206294441,358.08917521,1094.70178160772,713.7118409791899,1142.67928331112,986.12039354816,1292.6271846708,720.2585406192001,186.15095393257,777.6761362889999,804.1335609745199,767.24935904828,128.08469590637202,422.67879192378
GO:0033292,189.04248,111.828145884965,125.813362001844,651.33641322486,1770.76366773075,29.1189619413,39.8519365149,370.07779810884,1248.48070691781,122.734842667189,328.03302870472,781.44558452553,109.694154242784,46.558785051394,509.01539831649,68.51124023391,524.14668434564,51.815123309624,783.1087207284601
GO:0045988,202.218168,144.063857199289,173.2547898906,804.74479306062,1963.96214918328,46.00129278360001,70.22594887809998,788.9773421632201,1438.68209025046,160.370902593651,447.6208682516,990.71466969522,146.702395855392,94.730609156678,559.98304270857,134.97083455404,741.2988726036,63.693018074604,1815.4876345956
GO:0004774,393.12243,261.2584095356989,246.4885617315,855.7089512815401,663.1820902790099,637.603007349,192.0538204435,450.05149823844,547.7140429501,115.504030847644,248.00093941224,674.7688122717001,246.666007843488,117.06038334364,357.83511588435,356.31846151914,417.48976310776,51.721611187316,176.31510800736
GO:0042709,373.836278,261.2584095356989,246.4885617315,855.7089512815401,663.1820902790099,637.603007349,192.0538204435,450.05149823844,547.7140429501,115.504030847644,248.00093941224,674.7688122717001,246.666007843488,117.06038334364,357.83511588435,356.31846151914,417.48976310776,51.721611187316,176.31510800736
GO:0071285,7786.258752,406.9270276955199,192.69937785681,2500.1492902806,7584.8019998607,31228.983324,5385.871165045,5377.727322735,5148.38400552441,5179.0841020198,503.71204391808,8195.382180456,3937.2844626048,10942.623123542,781.3021594345499,7573.6345798594,4571.0363439528,1498.12951700092,4026.1453032066
GO:0042834,475.47048,229.338867246255,132.765802732497,1436.76314274154,1554.76236540771,30.8878923045,923.393696811,454.83898412448,183.47445703634,56.164442930734,335.3840652849599,257.06811081453,10873.7134410624,442.32138720748,401.21771720355,1721.9872601687,454.9231948621199,8.5926380508552,5352.9479467023
GO:0033093,169.278948,57.740942224017,76.37052626329499,105.588505695098,54.47957695472699,1747.854295341,379.2960291675,139.027373454744,5151.96426608567,125.651401963859,49.448186107216,79.09046959143001,76.54239379353601,5.298884708066399,150.54954694611,6756.113388249001,132.7966023368,5.403196687389601,108.49323448551
GO:0090158,441.003644,328.83696993117,159.22447577091,492.04310556306,91.279299116349,193.9569853452,242.784117917,874.0390398806401,1403.03373426128,1905.9602642396,241.61166293584,453.24172308198,268.523927236992,41.109718684892,318.88978156152,278.66910014312,651.2603528602,43.560658930396,762.82298629992
GO:0021544,178.396906,417.68153240605,121.450007474433,281.82723337576,270.86419369314,60.4688142597,93.56419767545,528.1981004751,182.7383328853,140.741976939429,284.13447891872,727.15682088279,219.209875201536,49.815249990825,219.20315995032,137.100434930384,343.8888833233199,30.454590899292,754.87811198037
GO:0010727,748.245412,913.13430257805,598.6500695993399,3856.467560527,4581.8715448269,188.259245097,158.764809956,74.79635291909399,1185.4611961659898,1488.16241838234,666.93182147136,1694.99838479406,598.5039874588799,776.17513536904,1102.69147135719,441.37436028648,510.65009966932,80.69001315130399,1071.8340059343
GO:0010730,748.245412,913.13430257805,598.6500695993399,3856.467560527,4581.8715448269,188.259245097,158.764809956,74.79635291909399,1185.4611961659898,1488.16241838234,666.93182147136,1694.99838479406,598.5039874588799,776.17513536904,1102.69147135719,439.39302478454,510.65009966932,80.69001315130399,1071.8340059343
GO:0045155,887.8790620000001,1476.55716625946,502.8437470650001,5175.0715771434,4698.9554536404,447.735202992,93.52162170415,155.9679439887,1355.64813856537,1575.48518445023,593.5644083557601,1516.53563901096,907.60304900544,779.42266573006,645.18837224517,423.8333662020601,900.92482080152,47.873462946248,1314.5735198652
GO:0033646,1433.237974,1409.25896591476,883.09437826929,1596.30652807206,2575.0552044114,548.634469614,315.148824618,977.60196497502,666.40180446665,1121.0047404765,934.80139526632,1241.86512176613,685.0518467414399,163.585503422,690.6527572132501,634.8766879331,751.8406273497599,51.947840206228,333.90904044057
GO:0043656,1433.237974,1409.25896591476,883.09437826929,1596.30652807206,2575.0552044114,548.634469614,315.148824618,977.60196497502,666.40180446665,1121.0047404765,934.80139526632,1241.86512176613,685.0518467414399,163.585503422,690.6527572132501,634.8766879331,751.8406273497599,51.947840206228,333.90904044057
GO:0006183,1515.44281,1437.10023665331,1126.76698129611,1965.4222382316,1948.5935825202,105.2172598092,298.9149734185,492.6703743296999,822.9933210379199,1835.97033024975,1270.16640902104,1583.76451228311,972.91485335712,193.62224963972,415.68075252483,430.27902749688,67.0006058621,66.133229994944,461.9265875154
GO:0006228,1522.8422,1410.12741259293,1128.64801255866,1920.761068407,1795.09137052698,105.3053898666,275.3477855115,474.5886196029,779.69225129355,1818.12113060536,1269.2333593388,1491.8439535068,918.4329492432,6.855037608860099,398.2140977061,409.65386554556,33.058694473804,61.260499028724,390.12724265634
GO:0046051,1602.421446,1411.72812829913,1130.41244914158,1928.1253272816,1816.46980149627,166.9084306659,275.7758736975,496.41262994544,783.58902069535,1825.55473805741,1283.60602009328,1527.98002592565,922.54111516608,1066.2796805815,432.17093824047,411.74967815368,58.764811666676,61.804612892124,390.12724265634
GO:0036499,3446.970027999999,6809.384929181901,2314.7595301083,1768.80520354552,9187.8786510957,5680.7394105,3437.54171489,14796.137347338,10156.8537304084,5670.8072082282,1349.92604363384,9121.060045955404,3229.7145530016,267.08235948416,4323.809730290701,7396.202045963199,5769.776605074399,1451.526418847,1958.2375511244
GO:1904313,1523.510532,1460.9777734255,205.13664990291,474.56801473948,3104.3734249194,3429.82626756,2998.57976228,12595.6769960544,3576.4911167266005,4793.1095487016,1213.87769802656,2357.0755382463,1038.20413353504,151.82430234158,1182.07486078344,5757.6110030848,4223.1286002384,1180.9597271734,792.19183829331
GO:0060187,822.191574,4033.7730822949,329.36830721421,2311.0301048338,7683.336763748999,7132.12241973,971.82808855,807.38736566088,1914.15090992452,346.90696440344,1921.3956629656,4430.9233461135,2819.596425542401,136.14681506811,436.2462318045,1767.78208844362,4979.9432731284,306.4236839676,513.97447881381
GO:0045714,130.754382,513.89933326098,194.13274471536,527.1912706590799,2444.8988232603,101.5074358452,574.6505216454999,1637.814286869,1294.50584613279,1262.98820212137,826.9265690722399,852.8804511516299,317.71813399776,123.56643531507,850.2473507634601,1321.18121130092,1403.5166860932,95.774249485388,647.9560122193201
GO:0035014,55.710246,16.749744172365,87.442687544091,60.32070751309399,338.26818751362,124.1047429314,36.67509455015,133.128141320634,64.145785493244,29.291098004641,23.143016686472,34.765900806174,9.5386906166688,22.141727075666,103.426753006902,31.992950158868,64.258880778492,5.0572162025996,86.57585828482499
GO:0071871,1239.230742,470.8906194882699,353.16807232212,745.4705781573799,1013.96962178739,482.760358311,334.316151099,544.22665190172,730.82338786681,156.290521850024,501.2882755561599,984.63033813144,223.95938517888,838.03146006558,514.11293383944,358.72063292112,500.41068107076,67.839883449232,1946.2195628862
GO:0071872,1239.230742,453.93956701423,276.39350065734,494.4074045362,874.57291530786,359.9180020590001,302.0805574605,364.35516002784,705.23754522936,122.871939821219,501.2882755561599,931.00296048549,213.574683751296,822.25656537013,393.28104052224,321.12529300356,370.33225109492,22.557774549832,1629.6576907254
GO:0021756,166.939786,417.68153240605,119.404396233375,281.82723337576,254.94464709738,60.4688142597,92.7117199688,521.2211702307001,179.62713604144105,140.670024072627,284.13447891872,716.87729479536,219.026434583424,48.189650443649,217.63148394663,137.100434930384,341.80524941324,29.070283028788,644.5338280602899
GO:0021794,192.766044,414.5825171131,305.7204952461,981.81248578642,516.1023814830301,178.6731848517,235.843771935,1520.0740377456,473.04091358728,970.30947705862,998.0155504344,2080.1132594355,222.105170374272,161.18116955798,1155.91794351033,969.82736400894,472.62971010272,68.87570366843602,880.57996228083
GO:0045716,70.795454,440.5079745850001,176.7268508181,482.0175266039,1389.0921304194,22.9171526892,431.015368451,1432.3635364986,1227.54057817305,1197.42520771194,768.21118124296,742.74937716948,266.16779808576,18.211740164959,531.0191141934899,1133.65063239532,1240.359797584,74.76013725978001,379.66508447469
GO:0005784,0.0,876.70474576407,407.8754725336501,425.40968878392,1467.4702158711,5426.0784501,260.502064603,157.37367420348,2611.25450287205,385.38176062534,355.0892684927201,1163.01773071434,542.96331758688,9.906441915535,376.49137570512,385.1996914577001,394.04988715544,45.80752005872,64.074212060145
GO:0071256,0.0,876.70474576407,407.8754725336501,425.40968878392,1467.4702158711,5426.0784501,260.502064603,157.37367420348,2611.25450287205,385.38176062534,355.0892684927201,1163.01773071434,542.96331758688,9.906441915535,376.49137570512,385.1996914577001,394.04988715544,45.80752005872,64.074212060145
GO:0051538,92.659458,306.89757665848,250.50169998348,143.000879842702,1215.37697629347,108.1646877927,189.6116129385,588.94161662532,413.99980915537,288.29326824465,326.72913133912,409.46367593985,187.15560724464,4812.7295031772,380.49536338671,230.10628064946,588.95129130432,169.99289055912,712.60807535379
GO:0014854,1136.307614,8617.2174843162,421.2666924807,521.5911084503,861.88809266658,391.943329239,489.4049048975,714.9176020000799,820.7849311956501,283.60445933732,788.92651069472,1217.31648300147,12594.0457381056,840.15042605483,823.65493095093,428.81302206338,318.6652151854,95.22965855388,2100.6641351808
GO:0014870,956.860472,393.29549303049,421.09272062847,156.371282298098,858.64832240859,320.763488892,312.359685329,631.89039078726,660.35477579014,174.496134901769,462.4969997334399,850.4415560153699,193.696721577504,752.7805889832799,448.20276057999,302.9098853168,318.6652151854,92.559482419884,1471.6668220044
GO:2000575,20.622816,0.0,731.47587741393,4271.5487263602,22.7307676432923,2.381382003,1.42051113127,50.16549832206599,8.020847746186,851.7605628738002,28937.8763442,1826.31837872388,0.1432071574272,1.9858531626406,15.6188049130035,2.2858104793538,37.998590987844,0.9176807584728,3.4806071378295
GO:0001921,30.79101,156.710822877303,48.808165396287,191.0808767518,131.928998977341,1879.964457525,449.0756499425,552.73441942248,5201.97085063914,73.83556014559599,79.040585467296,126.152696145504,63.672604271424,97.653076909751,156.02793735282,6666.7815814326,129.58229805876,23.17499951188,253.3666703925
GO:0008239,367.057482,1101.96366294902,786.33171885279,675.2947471993999,2871.0561836718,1724.656941546,202.381616201,509.6790524811,1819.78804163161,1520.01522770865,523.14973877456,1249.29788858061,1194.23929218816,119.88416588907,788.43257389182,598.98460393442,210.10107263552,55.892861445136006,899.14302747528
GO:0097470,166.271454,108.350689736226,169.51411508889,797.9209191512599,1883.68019770428,3.29919273222,51.6679024277,411.6289334013,1248.39261227423,138.329301577514,342.2856087079201,910.67777052036,92.323572702912,44.844122278703,538.22981072484,105.22380365888,544.30625089264,53.163259236824,886.65505549719
GO:0046184,750.20267,696.15097525412,201.98452439748,1143.71756578806,1092.59228084976,555.689967756,300.681136662,1211.226633876,428.34830629769,333.1702147695,370.46132452752,818.74669224291,501.2508915667199,364.58491427226,450.00640761687,331.83793275908,434.27202875972,89.24498782212001,1880.9688276036
GO:0006780,401.47658,120.594353976064,60.655254843645,164.576134765898,451.3161590590501,204.7122396627,143.9262723159,322.2236295601201,259.984847944651,90.40088395392,104.904665245208,222.90490566498,89.552503454688,71.508331629526,160.126889810238,177.287610476558,366.8402546074,40.265879363980005,84.922597820529
GO:0005523,211.192912,32.286242918737,125.616618699231,317.08789419934,738.44917081632,157.2022114509,31.3857809309,611.2681059456,720.4530262272899,44.782847836323,107.54046286912,2128.70385050574,23.0054058363264,93.109059357358,117.445341396396,45.941799647302,443.54896077644,12.9671348422288,1422.5624837046
GO:0010813,15.27616,0.0,2.5519790815167,1.9252072763936,24.503734184634,1747.854295341,380.238998453,24.614854621068,5134.53290505812,11.4525080166919,1.49734475578,1.6917154668291,0.0,1.0021532102912,0.8083206179022,7097.4964088504,11.4360814556012,0.0,117.63824930214
GO:0010814,15.27616,0.0,1.898656683627,0.0,21.6309742230393,1747.854295341,379.212857713,20.56643094195,5134.53290505812,11.2719057961676,1.49734475578,1.1819871022512,0.0,0.0,0.8083206179022,6543.0556594108,8.6526953293852,0.0,96.701446883202
GO:0010815,127.603674,33.930578360858,52.621559513193,78.148244039714,100.257349127436,1793.994067866,415.317618176,78.589962506712,5176.21366877528,38.73462053116,87.296138980504,98.541115726494,231.593841847584,20.848123700987,100.677212433252,6575.600568278,121.84002103246,4.837107691444401,168.8924940507
GO:0010816,15.27616,0.0,1.898656683627,0.0,21.6309742230393,1747.854295341,379.212857713,20.56643094195,5134.53290505812,11.2719057961676,1.49734475578,1.1819871022512,0.0,0.0,0.8083206179022,6543.0556594108,8.6526953293852,0.0,96.701446883202
GO:0034959,15.27616,0.0,1.898656683627,0.0,21.6309742230393,1747.854295341,379.212857713,20.56643094195,5134.53290505812,11.2719057961676,1.49734475578,1.1819871022512,0.0,0.0,0.8083206179022,6543.0556594108,8.6526953293852,0.0,96.701446883202
GO:0046933,2016.69181,7967.874379923301,2372.2607303604,4647.1933942922,5900.767128414,802.3393859250001,996.028924274,1204.05787150278,2165.08599237857,4608.9057191858,3838.902964472801,5979.4799192823,5274.416480112,1265.6240434343,4739.332455019499,1520.81024327894,4336.5981872964,557.6179725264401,2792.7596330823
GO:0004591,90.845414,393.48441532641,80.75568134139,283.82520210762,174.815606042253,40.7366375262,28.34822416345,359.33862055182,145.144785689936,60.13069139784299,149.55012124852,634.79429770236,200.581127634048,22.931939332258,153.133427975814,43.143976297864,247.7092661698,18.006501733931998,393.82605877083
GO:0030976,372.547352,571.3109168413899,78.557987942577,1057.39414202172,332.78399804367,201.3791225985,144.0258399253,609.26026989858,174.989372241316,85.154503435412,239.9873843848,808.2754493745899,295.11786946176,22.067843243644,213.05424331854,201.893800032892,343.8668597140399,43.65697881261599,888.7288392563698
GO:0034602,83.01638200000001,390.2932124879,74.870995287495,163.762964296064,165.429038926305,38.1838088247,27.94289513205,358.99476531708,142.538034040168,59.659255588637,135.418427763472,616.56189850164,197.903796380736,17.483829126753,147.233103238884,43.015276016636,244.62660883932,18.006501733931998,390.50965344636
GO:0061034,83.01638200000001,390.34678658837,75.468158956542,163.762964296064,170.408174444505,38.1838088247,36.7245542269,371.1136499704201,143.342549627432,60.22532866865701,135.52047137468,618.1769448980699,197.903796380736,17.521782379552,147.77113052988,43.59576360686,249.14430598336,18.8427028917,419.02589031597
GO:0009595,456.4707560000001,135.529782624074,156.62341272006,1947.7962609094,473.5536321557701,108.6547482867,31.95399791965,116.999529148812,72.48688113280551,2021.66054761444,590.1914732085601,1118.54346943224,10759.1951292576,48.898777813556,96.959759544141,61.634275376588,82.53611198124001,17.448030979688,1505.9023076223
GO:0098581,455.2773060000001,133.293031978892,151.52130652494,1947.7962609094,443.0458824655501,106.8778659102,31.5258387697,116.999529148812,71.206901630515,2021.37309666543,589.92865888144,1113.39765232302,10758.0116558592,47.262330255976,95.388040375953,61.470369282874,72.471385273324,16.822058764492,1501.2386957001
GO:0051709,2269.369044,910.23354248448,1006.41175221774,926.6281475428,460.14001382457,161.7731685801,217.5280812025,511.00436421288,1000.82058402089,372.18501905934,724.7410415846401,2654.5873387662,11309.9042770176,32.630528581508,904.55885773812,822.3892240073,399.71952638388,81.938886321284,5039.001146972099
GO:0051712,2269.369044,910.23354248448,1006.41175221774,926.6281475428,460.14001382457,161.7731685801,217.5280812025,511.00436421288,1000.82058402089,372.18501905934,724.7410415846401,2654.5873387662,11309.9042770176,32.630528581508,904.55885773812,822.3892240073,399.71952638388,81.938886321284,5039.001146972099
GO:0003994,98.292542,306.74476098521,116.247131183469,143.000879842702,1210.31667214038,108.1646877927,158.6866269305,316.43640666216,317.359590973882,205.815535628427,158.26325148908,402.97414284171,186.726954262656,4811.7954026736,200.47534709241,80.69518672582201,368.79361212268,139.438351185568,586.32915410475
GO:0051787,1599.318476,1801.75154944224,296.89528693209,711.3898795757,3717.6943991238,3824.03976801,3193.479488115,14029.9406912706,3842.68997347717,5195.1236961539,1299.04060997232,2839.8410777328,1218.87003218784,254.7406242117,1326.70588695762,6072.5677622602,5054.868994080801,1157.00313707836,1081.5078458184
GO:0042268,439.66698,200.495226825342,62.361397449813,405.47987657866,338.95457508177,4.584189238860001,24.2390723892,73.870243783608,43.198221795122805,24.703926230626,21.017671131224,153.545555921664,10793.2836230304,8.8621815798065,95.384917877964,116.57625818974,114.34973374136,3.1378449317784,700.1685142244099
GO:0045919,438.71222,200.495226825342,60.348836853657,405.47987657866,338.95457508177,4.584189238860001,24.13127861155,64.57648983927601,42.6360354566816,24.624501988786,21.017671131224,150.106521217545,10793.2836230304,8.8209361053363,95.384917877964,116.57625818974,113.369887154284,2.8397337559208,694.2934452289501
GO:0000740,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.11998111712,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0001907,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.6415105423999,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0004365,1748.022346,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,990.3631364597,362.52424763747,703.24477365776,2550.2233403736,565.11998111712,16.611689896978,869.94310277355,819.47837313762,379.58340223632,81.758918160064,4358.9999448828
GO:0018119,1740.097838,732.2444643343799,987.006463377,914.30149474388,202.007196286236,161.7731685801,214.8443659345,505.6898898489,993.5448216747,362.87650113504,703.6469859892,2556.6794275263,565.11998111712,19.699464987851,872.7745085736301,819.47837313762,381.42125206112,81.758918160064,4364.523628464301
GO:0019828,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.11998111712,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0031640,5978.993548,6434.3433140739,5090.3243629392,1792.42575549638,459.37598940729,215.9633022855,968.0871024735,2057.0153936586,11341.8379272201,3144.9095575298,4435.640904466401,7647.864253839901,14491.4555164416,52.673404362546,2992.4024319891,2201.11205246322,5491.5880107668,579.0782279197999,5671.5242704155
GO:0035605,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.11998111712,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0035606,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.11998111712,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0043891,1748.022346,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,990.3631364597,362.52424763747,703.24477365776,2550.2233403736,565.11998111712,16.611689896978,869.94310277355,819.47837313762,379.58340223632,81.758918160064,4358.9999448828
GO:0044004,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.6415105423999,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0044364,5978.993548,6434.3433140739,5090.3243629392,1792.42575549638,459.37598940729,215.9633022855,968.0871024735,2057.0153936586,11341.8379272201,3144.9095575298,4435.640904466401,7647.864253839901,14491.4555164416,52.673404362546,2992.4024319891,2201.11205246322,5491.5880107668,579.0782279197999,5671.5242704155
GO:0044531,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.6415105423999,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0044532,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.6415105423999,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0044533,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.6415105423999,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0051818,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.6415105423999,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0051852,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.11998111712,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0051873,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.11998111712,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0051883,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.6415105423999,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0052040,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.6415105423999,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0052042,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.6415105423999,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0052248,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.6415105423999,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0052330,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.6415105423999,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0052433,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.6415105423999,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0052501,1738.522484,732.2444643343799,987.006463377,911.73019208948,201.243171892167,161.7731685801,214.8443659345,489.7901559204,989.6006237443,362.52424763747,703.24477365776,2550.2233403736,565.6415105423999,16.611689896978,869.94310277355,819.47837313762,379.09245260356,81.758918160064,4358.078281966499
GO:0071305,3015.513984,1612.81172041466,552.0861907133101,609.66123117104,3256.3119299472,9309.48272562,1405.509801924,1002.27097251018,1081.389931768734,4261.7595099113,2147.4038740384,2484.3748358484,1276.37152012992,36.027538853702,1670.57675937282,3019.367129303,1742.5319054172,27.535888823044,262.1168043774
GO:0034609,598.6345200000001,102.994612500736,396.95533385574,596.62861583722,3872.619194274,571.403678307,8.762769835210001,644.32491017292,1885.3375990106904,66.442726101801,39.646444659432,5046.850437576,89.29381837094401,419.89140333239,591.82083022218,15.580712211251,535.51519222452,104.616053385928,3137.8406261286
GO:0030430,1009.563224,802.0000605850499,632.56743269181,1139.42406565658,2159.52272010126,303.348907092,187.357997152,619.42386649998,493.22396395282993,1057.39852724175,754.4149548124001,897.9605255001,291.59256173568,131.77036248343,429.14975266059,333.13366119924,624.98708615872,43.30090776542799,76.83746042273701
GO:0033655,363.668084,802.0000605850499,632.56743269181,1139.42406565658,2116.34990450874,303.348907092,187.357997152,619.42386649998,493.22396395282993,1057.39852724175,754.4149548124001,897.9605255001,291.59256173568,131.77036248343,429.14975266059,333.13366119924,624.98708615872,43.30090776542799,76.83746042273701
